Twelfth Night or What You Will (1996) ,7.3
Twister (1996) ,6.3
Family Resemblances (1996) ,7.6
Va' dove ti porta il cuore (1996) ,5.1
Waiting for Guffman (1996) ,7.6
Walking and Talking (1996) ,6.8
When the Cat's Away (1996) ,6.9
A Little Princess (1995) ,7.7
The Addiction (1995) ,6.4
The American President (1995) ,6.8
Antonia's Line (1995) ,7.5
Apollo 13 (1995) ,7.6
Babe (1995) ,6.8
The Baby-Sitters Club (1995) ,5.8
Boys on the Side (1995) ,6.4
The Bridges of Madison County (1995) ,7.6
Butterfly Kiss (1995) ,6.4
Casper (1995) ,6.1
Catnapped! The Movie (1995) ,6.7
The Celluloid Closet (1995) ,7.8
Circle of Friends (1995) ,6.6
The City of Lost Children (1995) ,7.6
Clueless (1995) ,6.8
Cold Comfort Farm (1995) ,7.3
Copycat (1995) ,6.6
Dangerous Minds (1995) ,6.4
Dead Presidents (1995) ,6.9
Dilwale Dulhania Le Jayenge (1995) ,8.2
Dolores Claiborne (1995) ,7.4
Dracula: Dead and Loving It (1995) ,5.8
El día de la bestia (1995) ,7.5
Empire Records (1995) ,6.7
Four Rooms (1995) ,6.8
Gold Diggers: The Secret of Bear Mountain (1995) ,6.0
GoldenEye (1995) ,7.2
Grim (1995) ,2.0
Higher Learning (1995) ,6.5
Home for the Holidays (1995) ,6.6
How to Make an American Quilt (1995) ,6.2
The Incredibly True Adventure of Two Girls in Love (1995) ,6.5
Judge Dredd (1995) ,5.5
Jumanji (1995) ,6.9
Kids (1995) ,7.0
The Flower of My Secret (1995) ,7.1
The Langoliers             ,6.1
Maborosi (1995) ,7.6
Mighty Morphin Power Rangers: The Movie (1995) ,5.1
Mimi wo sumaseba (1995) ,8.0
Nadie hablará de nosotras cuando hayamos muerto (1995) ,7.2
The Net (1995) ,5.9
Nick of Time (1995) ,6.3
Now and Then (1995) ,6.8
Outbreak (1995) ,6.6
Party Girl (1995) ,6.6
Persuasion             ,7.7
Pocahontas (1995) ,6.7
Pride and Prejudice             ,9.0
The Quick and the Dead (1995) ,6.4
Sabrina (1995) ,6.3
Safe (1995) ,7.2
Sailor Moon Super S the Movie: Black Dream Hole (1995) ,7.6
Sense and Sensibility (1995) ,7.7
Serving in Silence: The Margarethe Cammermeyer Story (1995) ,7.2
Showgirls (1995) ,4.7
Species (1995) ,5.8
Strange Days (1995) ,7.2
Tank Girl (1995) ,5.3
"To Wong Foo Thanks for Everything, Julie Newmar (1995) ",6.4
Tommy Boy (1995) ,7.1
Village of the Damned (1995) ,5.6
Welcome to the Dollhouse (1995) ,7.4
When Night Is Falling (1995) ,6.7
While You Were Sleeping (1995) ,6.7
"The Adventures of Priscilla, Queen of the Desert (1994) ",7.5
Amateur (1994) ,7.0
Bad Girls (1994) ,5.1
The Birds II: Land's End (1994) ,2.8
Black Beauty (1994) ,6.6
Blue Sky (1994) ,6.4
The Client (1994) ,6.7
Color of Night (1994) ,5.1
"Corrina, Corrina (1994) ",6.5
Crooklyn (1994) ,6.9
The Crow (1994) ,7.6
Numbered Days (1994) ,6.7
Eat Drink Man Woman (1994) ,7.8
Ed Wood (1994) ,7.9
La cité de la peur (1994) ,7.7
The Flintstones (1994) ,4.8
Four Weddings and a Funeral (1994) ,7.1
Fritänkaren (1994) ,7.6
Sailor Moon S the Movie: Hearts in Ice (1994) ,7.8
Giorgino (1994) ,7.5
Go Fish (1994) ,5.6
Heavenly Creatures (1994) ,7.4
I Like It Like That (1994) ,6.8
It's Pat: The Movie (1994) ,2.6
J'ai pas sommeil (1994) ,7.0
Lakota Woman: Siege at Wounded Knee (1994) ,7.4
The Legend of Drunken Master (1994) ,7.6
The New Legend of Shaolin (1994) ,6.4
Legends of the Fall (1994) ,7.5
Little Women (1994) ,7.3
Mina Tannenbaum (1994) ,7.4
Muriel's Wedding (1994) ,7.2
Natural Born Killers (1994) ,7.3
New Nightmare (1994) ,6.4
Pat and Margaret             ,8.1
Priest (1994) ,7.1
Léon: The Professional (1994) ,8.6
Pulp Fiction (1994) ,8.9
Reality Bites (1994) ,6.6
The Road to Wellville (1994) ,5.8
Runaway Daughters             ,5.7
Serial Mom (1994) ,6.7
Sister My Sister (1994) ,6.9
Speed (1994) ,7.2
The Stand             ,7.2
Star Trek: Generations (1994) ,6.6
Street Fighter (1994) ,3.8
Trading Mom (1994) ,5.5
True Lies (1994) ,7.2
Uncovered (1994) ,5.8
Wrony (1994) ,7.3
Pilot             ,8.3
Addams Family Values (1993) ,6.6
The Age of Innocence (1993) ,7.2
The Beverly Hillbillies (1993) ,4.9
Bhaji on the Beach (1993) ,6.5
Body of Evidence (1993) ,4.4
Body Snatchers (1993) ,5.9
Coneheads (1993) ,5.3
Dave (1993) ,6.8
Dazed and Confused (1993) ,7.7
Detonator (1993) ,5.3
Dragon: The Bruce Lee Story (1993) ,7.0
Even Cowgirls Get the Blues (1993) ,4.3
Kung Fu Cult Master (1993) ,6.4
Fatal Instinct (1993) ,5.7
The Firm (1993) ,6.8
Sailor Moon R: The Movie: The Promise of the Rose (1993) ,7.8
Gypsy (1993) ,7.3
Heidi             ,7.2
Dong fang san xia (1993) ,6.6
Hocus Pocus (1993) ,6.8
Hot Shots! Part Deux (1993) ,6.6
Indian Summer (1993) ,6.5
The Joy Luck Club (1993) ,7.6
Jurassic Park (1993) ,8.1
Kika (1993) ,6.5
The House of the Spirits (1993) ,6.9
Manhattan Murder Mystery (1993) ,7.4
Mrs. Doubtfire (1993) ,6.9
Naked (1993) ,7.9
Once Upon a Forest (1993) ,6.5
The Pelican Brief (1993) ,6.6
The Piano (1993) ,7.6
Pieces of April (2003) ,7.1
Point of No Return (1993) ,6.0
Robin Hood: Men in Tights (1993) ,6.7
RoboCop 3 (1993) ,4.0
Ruby in Paradise (1993) ,7.1
Schindler's List (1993) ,8.9
The Secret Garden (1993) ,7.3
Short Cuts (1993) ,7.7
Sister Act 2: Back in the Habit (1993) ,5.5
Sliver (1993) ,4.9
Super Mario Bros. (1993) ,4.0
Telling Secrets (1993) ,6.0
Three Colors: Blue (1993) ,8.0
Tombstone (1993) ,7.8
Ocean Waves (1993) ,6.9
Untamed Heart (1993) ,6.8
The Wedding Banquet (1993) ,7.7
What's Eating Gilbert Grape (1993) ,7.8
What's Love Got to Do with It (1993) ,7.2
A League of Their Own (1992) ,7.2
The Bikini Carwash Company (1992) ,4.6
Boomerang (1992) ,5.4
Buffy the Vampire Slayer (1992) ,5.6
Candyman (1992) ,6.6
Como agua para chocolate (1992) ,7.2
The Cutting Edge (1992) ,6.9
Damage (1992) ,6.9
Braindead (1992) ,7.5
Death Becomes Her (1992) ,6.5
Dracula (1992) ,7.5
Sun lung moon hak chan (1992) ,7.3
Enchanted April (1991) ,7.4
FernGully: The Last Rainforest (1992) ,6.5
"Gas, Food Lodging (1992) ",6.7
Hellraiser III: Hell on Earth (1992) ,5.5
Home Alone 2: Lost in New York (1992) ,6.6
Howards End (1992) ,7.5
Husbands and Wives (1992) ,7.6
Ladybugs (1992) ,5.3
Leaving Normal (1992) ,6.7
Malcolm X (1992) ,7.7
Passion Fish (1992) ,7.5
Peter's Friends (1992) ,7.0
The Player (1992) ,7.6
Sarafina! (1992) ,6.4
Single White Female (1992) ,6.3
Sister Act (1992) ,6.3
Straight Talk (1992) ,5.7
This Is My Life (1992) ,6.0
Tom and Jerry: The Movie (1992) ,5.3
Toys (1992) ,5.0
Twin Peaks: Fire Walk with Me (1992) ,7.2
Un Coeur en Hiver (1992) ,7.7
Unforgiven (1992) ,8.2
'Merci la vie' (1991) ,6.8
The Addams Family (1991) ,6.9
An American Tail: Fievel Goes West (1991) ,6.5
Beauty and the Beast (1991) ,8.0
Cape Fear (1991) ,7.3
City Slickers (1991) ,6.7
Critters 3 (1991) ,4.3
Daughters of the Dust (1991) ,6.5
Defending Your Life (1991) ,7.3
Don't Tell Mom the Babysitter's Dead (1991) ,6.1
The Double Life of Veronique (1991) ,7.9
The Fisher King (1991) ,7.6
Fried Green Tomatoes (1991) ,7.7
Hachi-gatsu no rapusodî (1991) ,7.3
Hudson Hawk (1991) ,5.8
Impromptu (1991) ,7.0
Into the Woods             ,8.5
JFK (1991) ,8.0
L.A. Story (1991) ,6.7
The Last Boy Scout (1991) ,7.0
Lethal Games (1991) ,3.5
The Linguini Incident (1991) ,6.4
Madonna: Truth or Dare (1991) ,6.2
My Girl (1991) ,6.8
Neon City (1991) ,5.2
Night on Earth (1991) ,7.8
The Object of Beauty (1991) ,5.7
Only Yesterday (1991) ,7.7
Other People's Money (1991) ,6.1
Paprika (1991) ,5.7
The People Under the Stairs (1991) ,6.3
The Princess and the Goblin (1991) ,6.9
Raise the Red Lantern (1991) ,8.2
Robin Hood: Prince of Thieves (1991) ,6.9
Salmonberries (1991) ,6.2
Shakes the Clown (1991) ,5.6
The Silence of the Lambs (1991) ,8.6
Slacker (1991) ,7.1
Soapdish (1991) ,6.5
High Heels (1991) ,7.2
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991) ,6.0
Terminator 2 (1991) ,8.5
Thelma & Louise (1991) ,7.4
New York City Opera: A Little Night Music             ,8.6
A Tale of Springtime (1990) ,7.4
Alice (1990) ,6.6
An Angel at My Table (1990) ,7.6
Bimbos B.C. (1990) ,1.5
Child's Play 2 (1990) ,5.8
Criminal Justice (1990) ,6.6
Cry-Baby (1990) ,6.5
Die Hard 2 (1990) ,7.1
Edward Scissorhands (1990) ,7.9
Flatliners (1990) ,6.6
Ghost (1990) ,7.0
The Godfather: Part III (1990) ,7.6
Goodfellas (1990) ,8.7
The Handmaid's Tale (1990) ,6.0
Happily Ever After (1990) ,5.1
Hidden Agenda (1990) ,7.0
Home Alone (1990) ,7.5
I Love You to Death (1990) ,6.4
"I, the Worst of All (1990) ",7.1
Kindergarten Cop (1990) ,6.1
Life Is Sweet (1990) ,7.5
The Long Walk Home (1990) ,7.3
The Match Factory Girl (1990) ,7.6
Mermaids (1990) ,6.6
Mindwalk (1990) ,7.6
The Nasty Girl (1990) ,7.4
La Femme Nikita (1990) ,7.4
Paris Is Burning (1990) ,8.1
Portrait of a Marriage             ,7.7
Postcards from the Edge (1990) ,6.7
Pretty Woman (1990) ,7.0
Qin yong (1989) ,6.9
Strangers in Good Company (1990) ,7.8
Tremors (1990) ,7.1
Troll 2 (1990) ,2.8
"Welcome Home, Roxy Carmichael (1990) ",5.9
Where the Heart Is (1990) ,6.1
The Witches (1990) ,6.8
A Nightmare on Elm Street 5: The Dream Child (1989) ,5.1
The Abyss (1989) ,7.6
All Dogs Go to Heaven (1989) ,6.7
Back to the Future Part II (1989) ,7.8
Born on the Fourth of July (1989) ,7.2
Chopper Chicks in Zombietown (1989) ,3.8
Crimes and Misdemeanors (1989) ,8.0
The Delinquents (1989) ,5.6
Driving Miss Daisy (1989) ,7.4
Friday the 13th Part VIII: Jason Takes Manhattan (1989) ,4.6
"Get Smart, Again! (1989) ",6.4
Godzilla vs. Biollante (1989) ,6.6
Henry V (1989) ,7.7
"Honey, I Shrunk the Kids (1989) ",6.3
Lethal Weapon 2 (1989) ,7.2
Leviathan (1989) ,5.8
The Little Mermaid (1989) ,7.6
Loverboy (1989) ,6.0
Kiki's Delivery Service (1989) ,7.9
Meet the Feebles (1989) ,6.7
Millennium (1989) ,5.7
My Left Foot (1989) ,7.9
Oranges Are Not the Only Fruit             ,7.7
Przesluchanie (1982) ,8.1
Der siebente Kontinent (1989) ,7.8
Shag (1989) ,6.3
She-Devil (1989) ,5.5
Shirley Valentine (1989) ,7.2
Steel Magnolias (1989) ,7.2
Teen Witch (1989) ,6.2
Troop Beverly Hills (1989) ,5.6
Uncle Buck (1989) ,7.0
When Harry Met Sally... (1989) ,7.6
Wild Orchid (1989) ,4.5
A Fish Called Wanda (1988) ,7.6
A Nightmare on Elm Street 4: The Dream Master (1988) ,5.7
The Accused (1988) ,7.1
Another Woman (1988) ,7.4
Appleseed (1988) ,6.4
Beaches (1988) ,6.8
Beetlejuice (1988) ,7.5
Big Business (1988) ,6.3
Caddyshack II (1988) ,3.7
Child's Play (1988) ,6.6
Coming to America (1988) ,7.0
Crossing Delancey (1988) ,6.9
Dangerous Liaisons (1988) ,7.6
Die Hard (1988) ,8.2
"Distant Voices, Still Lives (1988) ",7.5
Feds (1988) ,5.3
Hairspray (1988) ,7.0
Heathers (1988) ,7.3
Hell Comes to Frogtown (1988) ,5.5
L'étudiante (1988) ,5.6
The Land Before Time (1988) ,7.4
Maniac Cop (1988) ,6.0
Married to the Mob (1988) ,6.1
My Stepmother Is an Alien (1988) ,5.3
Mystic Pizza (1988) ,6.2
Poltergeist III (1988) ,4.6
Pumpkinhead (1988) ,6.2
Rock 'n' Roll Mom             ,5.9
Satisfaction (1988) ,4.8
Scooby-Doo and the Ghoul School (1988) ,7.0
Scrooged (1988) ,7.0
Sticky Fingers (1988) ,5.0
My Neighbor Totoro (1988) ,8.2
Twins (1988) ,6.0
Two Moon Junction (1988) ,5.0
Willow (1988) ,7.3
Women on the Verge of a Nervous Breakdown (1988) ,7.6
Working Girl (1988) ,6.8
World Gone Wild (1987) ,5.3
84 Charing Cross Road (1987) ,7.5
A Nightmare on Elm Street 3: Dream Warriors (1987) ,6.6
Adventures in Babysitting (1987) ,6.9
Around the World in Eighty Ways (1988) ,6.2
Babette's Feast (1987) ,7.8
Baby Boom (1987) ,6.2
Bagdad Cafe (1987) ,7.5
Barbie and the Rockers: Out of This World (1987) ,6.5
Black Widow (1987) ,6.3
Broadcast News (1987) ,7.2
The Chipmunk Adventure (1987) ,7.2
Creepshow 2 (1987) ,6.0
Dirty Dancing (1987) ,6.9
Dragnet (1987) ,5.9
El bosque animado (1987) ,7.5
Evil Dead II (1987) ,7.8
Fatal Attraction (1987) ,6.9
Hansel and Gretel (1987) ,7.0
Hard Ticket to Hawaii (1987) ,4.6
Hellraiser (1987) ,7.0
High Tide (1987) ,7.2
Hope and Glory (1987) ,7.4
House II: The Second Story (1987) ,5.4
House of Games (1987) ,7.3
Housekeeping (1987) ,7.3
I've Heard the Mermaids Singing (1987) ,6.9
Jaws: The Revenge (1987) ,2.9
Law of Desire (1987) ,7.2
The Last Emperor (1987) ,7.8
Light of Day (1987) ,5.5
Moonstruck (1987) ,7.1
Ngati (1987) ,7.3
Nice Girls Don't Explode (1987) ,5.7
Outrageous Fortune (1987) ,6.1
Overboard (1987) ,6.8
Prince of Darkness (1987) ,6.7
Raising Arizona (1987) ,7.4
September (1987) ,6.7
Spaceballs (1987) ,7.1
Superman IV: The Quest for Peace (1987) ,3.7
Waiting for the Moon             ,6.5
The Whales of August (1987) ,7.5
The Witches of Eastwick (1987) ,6.5
The Wonderful Wizard of Oz (1987) ,7.8
"'night, Mother (1986) ",7.6
Aliens (1986) ,8.4
An American Tail (1986) ,6.9
April Fool's Day (1986) ,6.2
Big Trouble in Little China (1986) ,7.3
Children of a Lesser God (1986) ,7.2
The Clan of the Cave Bear (1986) ,5.4
Crocodile Dundee (1986) ,6.5
Ferris Bueller's Day Off (1986) ,7.8
Flight of the Navigator (1986) ,6.9
From Beyond (1986) ,6.7
Hannah and Her Sisters (1986) ,8.0
Highlander (1986) ,7.2
Hour of the Star (1985) ,7.4
Howard the Duck (1986) ,4.6
Jumpin' Jack Flash (1986) ,5.8
Labyrinth (1986) ,7.4
Matador (1986) ,7.0
The Parent Trap II (1986) ,6.3
Peggy Sue Got Married (1986) ,6.3
Peking Opera Blues (1986) ,7.5
Pretty in Pink (1986) ,6.8
Project A-Ko (1986) ,7.1
Rosa Luxemburg (1986) ,7.0
Ruthless People (1986) ,6.9
Short Circuit (1986) ,6.6
SpaceCamp (1986) ,5.6
Star Trek IV: The Voyage Home (1986) ,7.3
Castle in the Sky (1986) ,8.1
A Chorus Line (1985) ,6.1
A Nightmare on Elm Street 2: Freddy's Revenge (1985) ,5.4
A Room with a View (1985) ,7.4
Agnes of God (1985) ,6.6
Anne of Green Gables             ,8.4
Barbarian Queen (1985) ,3.9
Better Off Dead... (1985) ,7.2
The Black Cauldron (1985) ,6.5
Brazil (1985) ,8.0
The Breakfast Club (1985) ,7.9
The Care Bears Movie (1985) ,5.6
Clue (1985) ,7.3
The Color Purple (1985) ,7.8
Desert Hearts (1985) ,7.0
Desperately Seeking Susan (1985) ,5.9
Dim Sum: A Little Bit of Heart (1985) ,6.6
Dreamchild (1985) ,7.0
Flesh+Blood (1985) ,6.7
Friday the 13th: A New Beginning (1985) ,4.8
Girls Just Want to Have Fun (1985) ,6.0
The Goonies (1985) ,7.8
Just One of the Guys (1985) ,6.5
Legend (1985) ,6.5
The Legend of Billie Jean (1985) ,6.6
The Official Story (1985) ,7.8
Otac na sluzbenom putu (1985) ,7.9
Out of Africa (1985) ,7.2
Phenomena (1985) ,6.9
The Purple Rose of Cairo (1985) ,7.7
Red Sonja (1985) ,5.0
Return to Oz (1985) ,6.8
Vagabond (1985) ,7.8
The Sure Thing (1985) ,7.0
Sweet Dreams (1985) ,7.1
The Trip to Bountiful (1985) ,7.6
Weird Science (1985) ,6.6
Wetherby (1985) ,7.1
Witness (1985) ,7.4
A Nightmare on Elm Street (1984) ,7.5
A Passage to India (1984) ,7.4
A Private Function (1984) ,6.6
The Adventures of Buckaroo Banzai Across the 8th Dimension (1984) ,6.4
Amadeus (1984) ,8.3
Angel (1984) ,5.6
Bachelor Party (1984) ,6.3
Blame It on Rio (1984) ,5.7
The Bostonians (1984) ,6.3
Children of the Corn (1984) ,5.6
Conan the Destroyer (1984) ,5.9
Dune (1984) ,6.6
Friday the 13th: The Final Chapter (1984) ,6.0
The Jewel in the Crown             ,8.5
Johnny Dangerously (1984) ,6.4
The Karate Kid (1984) ,7.2
Nausicaä of the Valley of the Wind (1984) ,8.1
The Last Starfighter (1984) ,6.7
Los santos inocentes (1984) ,8.2
Love Streams (1984) ,7.8
The Muppets Take Manhattan (1984) ,6.9
Night of the Comet (1984) ,6.4
Poison for the Fairies (1984) ,7.4
Police Academy (1984) ,6.7
Protocol (1984) ,5.5
Purple Rain (1984) ,6.5
Secret Places (1984) ,7.0
"Silent Night, Deadly Night (1984) ",5.9
Sixteen Candles (1984) ,7.1
Supergirl (1984) ,4.3
The Terminator (1984) ,8.0
What Have I Done to Deserve This? (1984) ,7.2
The Ballad of Narayama (1983) ,7.9
Hadashi no Gen (1983) ,8.1
Born in Flames (1983) ,6.2
Cujo (1983) ,6.0
Dark Habits (1983) ,6.6
Educating Rita (1983) ,7.2
El Norte (1983) ,7.7
Flashdance (1983) ,6.1
Hercules (1983) ,3.8
The Hunger (1983) ,6.7
Jaws 3-D (1983) ,3.6
Lianna (1983) ,6.9
Los renglones torcidos de Dios (1983) ,6.5
Deadly Circuit (1983) ,7.3
Silkwood (1983) ,7.2
Superman III (1983) ,4.9
Terms of Endearment (1983) ,7.4
Yentl (1983) ,6.6
An Officer and a Gentleman (1982) ,7.0
Annie (1982) ,6.5
The Best Little Whorehouse in Texas (1982) ,5.8
Cat People (1982) ,6.1
"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean (1982) ",7.5
Deathtrap (1982) ,7.0
E.T. the Extra-Terrestrial (1982) ,7.9
The Wind (1982) ,6.7
Forbidden World (1982) ,5.3
Frances (1982) ,7.4
Friday the 13th Part III (1982) ,5.7
Godard's Passion (1982) ,6.2
Grease 2 (1982) ,4.2
"Ladies and Gentlemen, the Fabulous Stains (1982) ",6.9
The Last American Virgin (1982) ,6.2
The Last Unicorn (1982) ,7.4
The Return of Martin Guerre (1982) ,7.4
Liquid Sky (1982) ,6.1
Missing (1982) ,7.8
Poltergeist (1982) ,7.4
The Secret of NIMH (1982) ,7.6
The Slumber Party Massacre (1982) ,5.7
Smithereens (1982) ,6.7
Sophie's Choice (1982) ,7.7
Star Trek II: The Wrath of Khan (1982) ,7.7
The State of Things (1982) ,7.1
...E tu vivrai nel terrore! L'aldilà (1981) ,6.9
Blow Out (1981) ,7.4
Christiane F. (1981) ,7.6
Clash of the Titans (1981) ,6.9
Der subjektive Faktor (1981) ,7.4
For Your Eyes Only (1981) ,6.8
The Great Muppet Caper (1981) ,7.2
Gregory's Girl (1980) ,7.1
Halloween II (1981) ,6.6
Happy Birthday to Me (1981) ,6.1
Horror Planet (1981) ,3.6
The Howling (1981) ,6.6
Il marchese del Grillo (1981) ,7.8
Lady Chatterley's Lover (1981) ,5.1
Mommie Dearest (1981) ,6.7
Ms .45 (1981) ,6.8
Polyester (1981) ,7.0
Raiders of the Lost Ark (1981) ,8.5
Reds (1981) ,7.5
Rich and Famous (1981) ,5.9
Shock Treatment (1981) ,5.8
Umrao Jaan (1981) ,7.9
The Woman Next Door (1981) ,7.4
Airplane! (1980) ,7.8
Atlantic City (1980) ,7.4
Can't Stop the Music (1980) ,4.5
Coal Miner's Daughter (1980) ,7.5
Fade to Black (1980) ,5.9
Fame (1980) ,6.6
Flash Gordon (1980) ,6.5
The Fog (1980) ,6.8
Friday the 13th (1980) ,6.5
La terrazza (1980) ,7.2
Little Darlings (1980) ,6.5
Moscow Does Not Believe in Tears (1980) ,8.2
Nightmare City (1980) ,5.7
Nine to Five (1980) ,6.7
"Pepi, Luci, Bom y otras chicas del montón (1980) ",6.3
Private Benjamin (1980) ,6.1
Superman II (1980) ,6.8
Xanadu (1980) ,5.1
Alien (1979) ,8.5
The Amityville Horror (1979) ,6.2
Angels' Brigade (1979) ,1.9
The Bell Jar (1979) ,5.7
The China Syndrome (1979) ,7.4
The Tin Drum (1979) ,7.6
Hair (1979) ,7.6
The In-Laws (1979) ,7.4
Life of Brian (1979) ,8.1
Mad Max (1979) ,7.0
The Marriage of Maria Braun (1979) ,7.9
Meatballs (1979) ,6.2
My Brilliant Career (1979) ,7.3
Rock 'n' Roll High School (1979) ,6.8
A Woman Called Moses             ,7.4
Battlestar Galactica (1978) ,6.8
Days of Heaven (1978) ,7.9
Death on the Nile (1978) ,7.3
Foul Play (1978) ,6.8
Girlfriends (1978) ,6.9
Grease (1978) ,7.2
Autumn Sonata (1978) ,8.3
Halloween (1978) ,7.8
The Hound of the Baskervilles (1978) ,4.5
Interiors (1978) ,7.5
Within the Woods (1978) ,6.7
The Wiz (1978) ,5.3
3 Women (1977) ,7.9
A Little Night Music (1977) ,5.7
Annie Hall (1977) ,8.0
Eaten Alive (1976) ,5.5
Desperate Living (1977) ,7.2
The Goodbye Girl (1977) ,7.4
The Haunting of Julia (1977) ,6.4
The Hills Have Eyes (1977) ,6.4
Hausu (1977) ,7.3
Julia (1977) ,7.4
Kingdom of the Spiders (1977) ,5.9
The Rescuers (1977) ,6.9
The Sentinel (1977) ,6.4
Office Romance (1977) ,8.4
Suspiria (1977) ,7.5
The Turning Point (1977) ,7.0
Assault on Precinct 13 (1976) ,7.4
Bugsy Malone (1976) ,6.9
Carrie (1976) ,7.4
Family Plot (1976) ,6.8
In the Realm of the Senses (1976) ,6.6
The Little Girl Who Lives Down the Lane (1976) ,7.1
Murder by Death (1976) ,7.4
Network (1976) ,8.1
The Omen (1976) ,7.6
Small Change (1976) ,7.8
Sparkle (1976) ,7.1
Blonde in Black Leather (1975) ,6.3
Deep Red (1975) ,7.7
Diálogos de exiliados (1975) ,7.2
Dog Day Afternoon (1975) ,8.0
Emmanuelle II (1975) ,4.7
Fawlty Towers             ,8.8
Grey Gardens (1975) ,7.7
Jaws (1975) ,8.0
"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles (1975) ",8.0
Katie Tippel (1975) ,6.7
Love and Death (1975) ,7.8
The Maids (1975) ,6.6
The Mirror (1975) ,8.2
Nashville (1975) ,7.8
Picnic at Hanging Rock (1975) ,7.6
The Rocky Horror Picture Show (1975) ,7.4
"Salò, or the 120 Days of Sodom (1975) ",6.0
The Stepford Wives (1975) ,6.9
The Story of O (1975) ,5.4
Switchblade Sisters (1975) ,6.6
A Woman Under the Influence (1974) ,8.2
Ali: Fear Eats the Soul (1974) ,8.1
Alice Doesn't Live Here Anymore (1974) ,7.4
Black Christmas (1974) ,7.2
Brief Encounter (1974) ,5.2
Celine and Julie Go Boating (1974) ,7.8
Death Wish (1974) ,7.0
Emmanuelle (1974) ,5.3
Female Trouble (1974) ,7.3
Foxy Brown (1974) ,6.5
"Je, tu, il, elle (1974) ",7.0
Mame (1974) ,6.0
The Odessa File (1974) ,7.0
Truck Turner (1974) ,7.0
A Doll's House (1973) ,6.5
The Baby (1973) ,6.1
Black Mama White Mama (1973) ,5.6
Children Shouldn't Play with Dead Things (1972) ,5.5
The Crazies (1973) ,6.1
Day for Night (1973) ,8.1
Don Juan (Or If Don Juan Were a Woman) (1973) ,5.0
Don't Look Now (1973) ,7.3
The Return of the Evil Dead (1973) ,6.0
The Exorcist (1973) ,8.0
Lady Snowblood (1973) ,7.7
The Legend of Hell House (1973) ,6.8
Lemora: A Child's Tale of the Supernatural (1973) ,6.5
Paper Moon (1973) ,8.1
Robin Hood (1973) ,7.6
The Spirit of the Beehive (1973) ,8.0
Turkish Delight (1973) ,7.2
The Wicker Man (1973) ,7.6
Avanti! (1972) ,7.2
The Bitter Tears of Petra von Kant (1972) ,7.8
Blacula (1972) ,5.6
Butterflies Are Free (1972) ,7.2
Cabaret (1972) ,7.8
Cries & Whispers (1972) ,8.2
A zori zdes tikhie (1972) ,8.3
Deep Throat (1972) ,5.2
The Discreet Charm of the Bourgeoisie (1972) ,8.0
Frenzy (1972) ,7.5
The Last House on the Left (1972) ,6.0
Last Tango in Paris (1972) ,7.1
The Other Side of Underneath (1972) ,6.8
Pink Flamingos (1972) ,6.1
Prison Girls (1972) ,3.8
"Silent Night, Bloody Night (1972) ",5.3
Travels with My Aunt (1972) ,6.4
Une belle fille comme moi (1972) ,6.6
Wedding in White (1972) ,6.7
Bedknobs and Broomsticks (1971) ,7.1
The Devils (1971) ,7.9
Frenchie King (1971) ,5.3
Gojira tai Hedora (1971) ,6.0
Harold and Maude (1971) ,8.0
The House That Dripped Blood (1971) ,6.6
Klute (1971) ,7.2
The Lady Hermit (1971) ,7.2
Let's Scare Jessica to Death (1971) ,6.5
Lust for a Vampire (1971) ,5.8
"Mary, Queen of Scots (1971) ",7.5
McCabe & Mrs. Miller (1971) ,7.7
Mon oncle Antoine (1971) ,7.7
Mrs. Pollifax-Spy (1970) ,5.4
Nicholas and Alexandra (1971) ,7.3
Play Misty for Me (1971) ,7.0
Taking Off (1971) ,7.4
The Trojan Women (1971) ,7.1
Vampyros Lesbos (1971) ,5.5
Airport (1970) ,6.6
The AristoCats (1970) ,7.1
Bambule (1970) ,7.1
Beyond the Valley of the Dolls (1970) ,6.2
Carry It On (1970) ,6.5
Claire's Knee (1970) ,7.8
The Conformist (1970) ,8.1
Darling Lili (1970) ,6.2
Dodes'ka-den (1970) ,7.5
Donkey Skin (1970) ,7.1
Five Easy Pieces (1970) ,7.5
Les novices (1970) ,4.9
Taste the Blood of Dracula (1970) ,6.4
Two Mules for Sister Sara (1970) ,7.0
The Vampire Lovers (1970) ,6.6
Age of Consent (1969) ,6.5
"Hello, Dolly! (1969) ",7.2
The Honeymoon Killers (1970) ,7.1
Mississippi Mermaid (1969) ,7.2
My Night at Maud's (1969) ,8.1
The Prime of Miss Jean Brodie (1969) ,7.6
True Grit (1969) ,7.4
Women in Love (1969) ,7.5
Barbarella (1968) ,5.9
The Bride Wore Black (1968) ,7.3
Carry On... Up the Khyber (1968) ,6.9
Funny Girl (1968) ,7.6
The Killing of Sister George (1968) ,7.1
The Lion in Winter (1968) ,8.1
Night of the Living Dead (1968) ,7.9
The Party (1968) ,7.6
Romeo and Juliet (1968) ,7.6
Rosemary's Baby (1968) ,8.0
Star! (1968) ,6.6
Up the Junction (1968) ,7.2
Where Eagles Dare (1968) ,7.7
Barefoot in the Park (1967) ,7.0
Bedazzled (1967) ,7.0
Belle de Jour (1967) ,7.8
